text_1,text_2,label,ROUGE-1 recall,ROUGE-1 precision,ROUGE-1 F,ROUGE-2 recall,ROUGE-2 precision,ROUGE-2 F,ROUGE-L recall,ROUGE-L precision,ROUGE-L F
centres for,regional centres for,2.333,1.0,0.6666666666666666,0.8,1.0,0.5,0.6666666666666666,1.0,0.6666666666666666,0.8
but it was,"; however , it is",3.333,0.3333333333333333,0.2,0.25,0.0,0.0,0.0,0.3333333333333333,0.2,0.25
enhance productivity,improve productivity,3.333,0.5,0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.5
the international criminal tribunal,the appeals tribunal,2.0,0.5,0.6666666666666666,0.5714285714285715,0.0,0.0,0.0,0.5,0.6666666666666666,0.5714285714285715
and stressing the,and underscored the,2.667,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666
shall adopt its own rules of,shall adopt its rules of,4.333,0.8333333333333334,1.0,0.9090909090909091,0.6,0.75,0.6666666666666665,0.8333333333333334,1.0,0.9090909090909091
' exports,domestic export,2.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
both the united states,from the united states,4.0,0.75,0.75,0.75,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.75,0.75,0.75
are set out in annex,listed in annex,3.333,0.4,0.6666666666666666,0.5,0.25,0.5,0.3333333333333333,0.4,0.6666666666666666,0.5
were essential for,is key to,3.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
", thereby contributing",", thus providing",4.333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
- who 's,who are they,3.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
so proud of you,really proud of you,4.333,0.75,0.75,0.75,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.75,0.75,0.75
are essential to,be necessary for,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
result of the,outcomes of all the,1.3330000000000002,0.6666666666666666,0.5,0.5714285714285715,0.0,0.0,0.0,0.6666666666666666,0.5,0.5714285714285715
'm asking you to,ask you to,3.333,0.5,0.6666666666666666,0.5714285714285715,0.3333333333333333,0.5,0.4,0.5,0.6666666666666666,0.5714285714285715
to continue its endeavours,to continue his efforts,4.667,0.5,0.5,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.5,0.5
i hope you 're kidding,you 're kidding,3.333,0.6,1.0,0.7499999999999999,0.5,1.0,0.6666666666666666,0.6,1.0,0.7499999999999999
replaced by :,replaced as follows :,4.333,0.6666666666666666,0.5,0.5714285714285715,0.0,0.0,0.0,0.6666666666666666,0.5,0.5714285714285715
which is applicable to,that applied to,4.333,0.25,0.3333333333333333,0.28571428571428575,0.0,0.0,0.0,0.25,0.3333333333333333,0.28571428571428575
2 . demands,. demands,4.0,0.6666666666666666,1.0,0.8,0.5,1.0,0.6666666666666666,0.6666666666666666,1.0,0.8
i think that 's,i think that is,4.667,0.75,0.75,0.75,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.75,0.75,0.75
why exactly,why,3.667,0.5,1.0,0.6666666666666666,0.0,0.0,0.0,0.5,1.0,0.6666666666666666
member states of the eu,members of the european union,4.333,0.4,0.4,0.4000000000000001,0.25,0.25,0.25,0.4,0.4,0.4000000000000001
what 's happened,what happens,4.333,0.3333333333333333,0.5,0.4,0.0,0.0,0.0,0.3333333333333333,0.5,0.4
of ministers of,state minister for,2.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
is recommending,further recommends,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shall be authorized to,shall be permitted to,4.333,0.75,0.75,0.75,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.75,0.75,0.75
were required to,are available to,2.667,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
objectives and targets,objectives with,3.0,0.3333333333333333,0.5,0.4,0.0,0.0,0.0,0.3333333333333333,0.5,0.4
are not consistent with,was incompatible with,3.333,0.25,0.3333333333333333,0.28571428571428575,0.0,0.0,0.0,0.25,0.3333333333333333,0.28571428571428575
to strengthen its efforts to,intensify efforts to,3.333,0.4,0.6666666666666666,0.5,0.25,0.5,0.3333333333333333,0.4,0.6666666666666666,0.5
all aspects of the,all areas of the,4.333,0.75,0.75,0.75,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.75,0.75,0.75
play an important role in,play a major role in,3.667,0.6,0.6,0.6,0.25,0.25,0.25,0.6,0.6,0.6
were involved,to become involved,3.667,0.5,0.3333333333333333,0.4,0.0,0.0,0.0,0.5,0.3333333333333333,0.4
the rights and liberties of,the rights and freedoms of,4.333,0.8,0.8,0.8000000000000002,0.5,0.5,0.5,0.8,0.8,0.8000000000000002
been withdrawn and,been removed and,3.667,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666
is now complete,is complete,5.0,0.6666666666666666,1.0,0.8,0.0,0.0,0.0,0.6666666666666666,1.0,0.8
- are you sure ?,"well , yes .",1.6669999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"of these issues ,","in these matters ,",4.0,0.5,0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.5
it necessary,it needs to be,3.667,0.5,0.25,0.3333333333333333,0.0,0.0,0.0,0.5,0.25,0.3333333333333333
references in,referred to in,4.0,0.5,0.3333333333333333,0.4,0.0,0.0,0.0,0.5,0.3333333333333333,0.4
while countering terrorism,when combating terrorism,4.333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
any agreement,the peace agreements,3.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
is for that reason that,is exactly why,3.333,0.2,0.3333333333333333,0.25,0.0,0.0,0.0,0.2,0.3333333333333333,0.25
", and considered",", and considers that",3.333,0.6666666666666666,0.5,0.5714285714285715,0.5,0.3333333333333333,0.4,0.6666666666666666,0.5,0.5714285714285715
be derived from,be drawn from,4.333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666
outcomes of these,results from these,4.667,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
available online,", which is available",3.333,0.5,0.25,0.3333333333333333,0.0,0.0,0.0,0.5,0.25,0.3333333333333333
's views .,views .,4.333,0.6666666666666666,1.0,0.8,0.5,1.0,0.6666666666666666,0.6666666666666666,1.0,0.8
been solved,can be resolved,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
the european union has,the eu has,4.0,0.5,0.6666666666666666,0.5714285714285715,0.0,0.0,0.0,0.5,0.6666666666666666,0.5714285714285715
of the activities of,on the operations of,2.333,0.5,0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.5
also reiterate,also reaffirmed that,5.0,0.5,0.3333333333333333,0.4,0.0,0.0,0.0,0.5,0.3333333333333333,0.4
is recognised,also recognized,4.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
of course we are,of course i 'm right,3.667,0.5,0.4,0.4444444444444445,0.3333333333333333,0.25,0.28571428571428575,0.5,0.4,0.4444444444444445
members of the committee for,member of the board,3.333,0.4,0.5,0.4444444444444445,0.25,0.3333333333333333,0.28571428571428575,0.4,0.5,0.4444444444444445
month ago,months in the,4.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
please keep,shall be kept,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
recommendations :,recommendations for action,2.667,0.5,0.3333333333333333,0.4,0.0,0.0,0.0,0.5,0.3333333333333333,0.4
policy recommendations,specific recommendations,3.0,0.5,0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.5
specific situations,special situation,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
was the issue,is the matter,4.667,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
chairman of the working group,chair of the working group,2.667,0.8,0.8,0.8000000000000002,0.75,0.75,0.75,0.8,0.8,0.8000000000000002
here it goes .,there you go .,4.0,0.25,0.25,0.25,0.0,0.0,0.0,0.25,0.25,0.25
safeguard security,guarantee the security,2.333,0.5,0.3333333333333333,0.4,0.0,0.0,0.0,0.5,0.3333333333333333,0.4
was often,are most often,4.0,0.5,0.3333333333333333,0.4,0.0,0.0,0.0,0.5,0.3333333333333333,0.4
million of,millions and millions,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
", particularly article",", in particular its article",4.333,0.6666666666666666,0.4,0.5,0.0,0.0,0.0,0.6666666666666666,0.4,0.5
", i welcome the",", i am grateful for the",3.333,0.75,0.5,0.6,0.3333333333333333,0.2,0.25,0.75,0.5,0.6
and the aims,and the goals of the,3.667,0.6666666666666666,0.4,0.5,0.5,0.25,0.3333333333333333,0.6666666666666666,0.4,0.5
political initiatives,policy initiatives,3.333,0.5,0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.5
is because,is the reason why,3.0,0.5,0.25,0.3333333333333333,0.0,0.0,0.0,0.5,0.25,0.3333333333333333
i really hope that,i am hopeful that,4.0,0.5,0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.5
direction towards,moving towards,3.0,0.5,0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.5
very concerned,further concerned,4.0,0.5,0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.5
and so i,and that is why i,2.333,0.6666666666666666,0.4,0.5,0.0,0.0,0.0,0.6666666666666666,0.4,0.5
particularly with respect to the,including those relating to the,3.667,0.4,0.4,0.4000000000000001,0.25,0.25,0.25,0.4,0.4,0.4000000000000001
or workshops,training workshops,4.0,0.5,0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.5
as a result of,immediately following the adjournment of,2.333,0.25,0.2,0.22222222222222224,0.0,0.0,0.0,0.25,0.2,0.22222222222222224
is available to,are offered to,2.667,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
field of,is a matter of,2.667,0.5,0.25,0.3333333333333333,0.0,0.0,0.0,0.5,0.25,0.3333333333333333
", and modernization",and modernization construction,4.333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.5,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666
is incompatible with,be contrary to,3.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
you doing okay,you 're gonna be ok,3.667,0.3333333333333333,0.2,0.25,0.0,0.0,0.0,0.3333333333333333,0.2,0.25
"aboriginal communities , and",aboriginal and,3.333,0.5,1.0,0.6666666666666666,0.0,0.0,0.0,0.5,1.0,0.6666666666666666
is a simple one,'s simple,4.333,0.25,0.5,0.3333333333333333,0.0,0.0,0.0,0.25,0.5,0.3333333333333333
of antimicrobial drugs,of antimicrobials,3.667,0.3333333333333333,0.5,0.4,0.0,0.0,0.0,0.3333333333333333,0.5,0.4
produced per,produced by,3.0,0.5,0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.5
reported that,be pointed out that,2.667,0.5,0.25,0.3333333333333333,0.0,0.0,0.0,0.5,0.25,0.3333333333333333
assistance provided by the,help from the,3.667,0.25,0.3333333333333333,0.28571428571428575,0.0,0.0,0.0,0.25,0.3333333333333333,0.28571428571428575
"yes , they are .","yeah , that 's right .",4.333,0.4,0.3333333333333333,0.3636363636363636,0.0,0.0,0.0,0.4,0.3333333333333333,0.3636363636363636
members of this council,"legislative council ,",3.0,0.25,0.3333333333333333,0.28571428571428575,0.0,0.0,0.0,0.25,0.3333333333333333,0.28571428571428575
should help to,should contribute to,4.667,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666
"like france ,","including france ,",3.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.5,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666
whether we need to,whether it is necessary to,5.0,0.5,0.4,0.4444444444444445,0.0,0.0,0.0,0.5,0.4,0.4444444444444445
ca n't believe this is happening,ca n't believe this,3.667,0.6666666666666666,1.0,0.8,0.6,1.0,0.7499999999999999,0.6666666666666666,1.0,0.8
of equal opportunity,of equality of opportunity,4.0,0.6666666666666666,0.5,0.5714285714285715,0.0,0.0,0.0,0.6666666666666666,0.5,0.5714285714285715
he 's gone,he is gone,3.667,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666
advisory committee 's comments,observations of the advisory committee,4.0,0.5,0.4,0.4444444444444445,0.3333333333333333,0.25,0.28571428571428575,0.5,0.4,0.4444444444444445
discussed at,discussion within,4.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
both children,"children """,3.333,0.5,0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.5
is the situation,'s the situation,4.333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.5,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666
of this paper is,of this article shall be,2.667,0.5,0.4,0.4444444444444445,0.3333333333333333,0.25,0.28571428571428575,0.5,0.4,0.4444444444444445
are indicated below,included the following,3.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
", then click ok",", and click ok",4.667,0.75,0.75,0.75,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.75,0.75,0.75
a press conference held in,a news conference in,2.333,0.6,0.75,0.6666666666666665,0.0,0.0,0.0,0.6,0.75,0.6666666666666665
coming months,the next few months,3.333,0.5,0.25,0.3333333333333333,0.0,0.0,0.0,0.5,0.25,0.3333333333333333
", reported that",", the report said",4.333,0.3333333333333333,0.25,0.28571428571428575,0.0,0.0,0.0,0.3333333333333333,0.25,0.28571428571428575
a set of indicators,a series of indicators,4.667,0.75,0.75,0.75,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.75,0.75,0.75
consideration of this item at its,consideration of this matter at its,2.333,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6,0.6,0.6,0.8333333333333334,0.8333333333333334,0.8333333333333334
increase their efforts to,step up their efforts to,4.667,0.75,0.6,0.6666666666666665,0.6666666666666666,0.5,0.5714285714285715,0.75,0.6,0.6666666666666665
matters related to,matters relevant to the,4.333,0.6666666666666666,0.5,0.5714285714285715,0.0,0.0,0.0,0.6666666666666666,0.5,0.5714285714285715
've heard a lot,heard a lot,3.667,0.75,1.0,0.8571428571428571,0.6666666666666666,1.0,0.8,0.75,1.0,0.8571428571428571
contribute significantly,made a significant contribution,4.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
was decided to,decides whether to,2.667,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
the importing of,the import of,4.333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666
- this is,"- hey , it 's",3.667,0.3333333333333333,0.2,0.25,0.0,0.0,0.0,0.3333333333333333,0.2,0.25
achieve the objectives,achieving the goals,5.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
this factor,these considerations,2.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i really am,"yes , i do",1.6669999999999998,0.3333333333333333,0.25,0.28571428571428575,0.0,0.0,0.0,0.3333333333333333,0.25,0.28571428571428575
continued to consider,continued its consideration of,3.333,0.3333333333333333,0.25,0.28571428571428575,0.0,0.0,0.0,0.3333333333333333,0.25,0.28571428571428575
did n't i,"do n't you think ,",3.0,0.3333333333333333,0.2,0.25,0.0,0.0,0.0,0.3333333333333333,0.2,0.25
"had shown that ,",indicated that,3.667,0.25,0.5,0.3333333333333333,0.0,0.0,0.0,0.25,0.5,0.3333333333333333
international instruments,international human rights instruments,3.667,1.0,0.5,0.6666666666666666,0.0,0.0,0.0,1.0,0.5,0.6666666666666666
are in the,are subject to the,2.667,0.6666666666666666,0.5,0.5714285714285715,0.0,0.0,0.0,0.6666666666666666,0.5,0.5714285714285715
process of selecting,the select,3.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
's interesting to see,is interesting to see,4.333,0.75,0.75,0.75,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.75,0.75,0.75
shall be in,are currently in,2.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
been contributing,significantly contributed,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
at the national and international levels,", nationally and internationally",4.0,0.16666666666666666,0.25,0.2,0.0,0.0,0.0,0.16666666666666666,0.25,0.2
have yet been,have ever been,1.6669999999999998,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666
i got a gift for you,i got a present for you,5.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6,0.6,0.6,0.8333333333333334,0.8333333333333334,0.8333333333333334
"no , i am","oh , well , i",3.333,0.5,0.4,0.4444444444444445,0.3333333333333333,0.25,0.28571428571428575,0.5,0.4,0.4444444444444445
shortfalls in,there is a shortage,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
revenue generation,revenue,4.333,0.5,1.0,0.6666666666666666,0.0,0.0,0.0,0.5,1.0,0.6666666666666666
i wish i knew,i want to know,3.667,0.25,0.25,0.25,0.0,0.0,0.0,0.25,0.25,0.25
national non-governmental organizations,the non-governmental organizations,3.667,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.5,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666
the poorest of the poor,the very poor,4.0,0.4,0.6666666666666666,0.5,0.0,0.0,0.0,0.4,0.6666666666666666,0.5
only half,half,4.0,0.5,1.0,0.6666666666666666,0.0,0.0,0.0,0.5,1.0,0.6666666666666666
confirms that a,confirmed that a,4.333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.5,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666
at all levels of,at all stages of the,4.333,0.75,0.6,0.6666666666666665,0.3333333333333333,0.25,0.28571428571428575,0.75,0.6,0.6666666666666665
led by iyad,headed by iyad,2.333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.5,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666
- we 've got,i think we 've,3.667,0.5,0.5,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.5,0.5
recommendations issued by the,recommendations contained in the,3.667,0.5,0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.5
million u.s. dollars of,"million us dollars ,",5.0,0.5,0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.5
considers that the,is of the opinion that the,3.0,0.6666666666666666,0.3333333333333333,0.4444444444444444,0.5,0.2,0.28571428571428575,0.6666666666666666,0.3333333333333333,0.4444444444444444
listed in paragraph,in accordance with paragraph,2.667,0.6666666666666666,0.5,0.5714285714285715,0.0,0.0,0.0,0.6666666666666666,0.5,0.5714285714285715
that 's exactly what i,this is what i,3.333,0.4,0.5,0.4444444444444445,0.25,0.3333333333333333,0.28571428571428575,0.4,0.5,0.4444444444444445
", including both",", which included the",2.667,0.3333333333333333,0.25,0.28571428571428575,0.0,0.0,0.0,0.3333333333333333,0.25,0.28571428571428575
be ensured that,assured that,3.0,0.3333333333333333,0.5,0.4,0.0,0.0,0.0,0.3333333333333333,0.5,0.4
that solution,such a solution,5.0,0.5,0.3333333333333333,0.4,0.0,0.0,0.0,0.5,0.3333333333333333,0.4
explanations of vote,explanation,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
is also important,is also imperative,2.667,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.5,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666
is certain that,expressed his belief that,3.333,0.3333333333333333,0.25,0.28571428571428575,0.0,0.0,0.0,0.3333333333333333,0.25,0.28571428571428575
on the proposed,relating to the proposed programme,3.667,0.6666666666666666,0.4,0.5,0.5,0.25,0.3333333333333333,0.6666666666666666,0.4,0.5
unless specified otherwise,unless specifically stated otherwise,4.667,0.6666666666666666,0.5,0.5714285714285715,0.0,0.0,0.0,0.6666666666666666,0.5,0.5714285714285715
its efforts to combat,the area of combating,3.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
considered by the,give consideration to the,4.333,0.3333333333333333,0.25,0.28571428571428575,0.0,0.0,0.0,0.3333333333333333,0.25,0.28571428571428575
an enlarged security,an expanded security,4.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666
are detailed,"for detailed information ,",4.333,0.5,0.25,0.3333333333333333,0.0,0.0,0.0,0.5,0.25,0.3333333333333333
