,HITId,HITTypeId,Title,Description,Keywords,RequesterAnnotation,AssignmentDurationInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.text1,Input.text2,Answer.semantic-similarity.label,Approve,Reject
34,38RHULDV9YFW3PYFOU3P650FE8BIWX,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851006;OriginalHitTemplateId:928390905;,14400,3CFJTT4SXTQJZTV76O0E38XK0FFI7N,A9R4S0WFSPPTO,Approved,Wed Nov 27 08:42:33 PST 2019,Wed Nov 27 08:42:47 PST 2019,Sat Nov 30 08:42:47 PST 2019,Wed Nov 27 10:59:30 PST 2019,,,14,100% (21/21),100% (21/21),100% (21/21),"Up ! and let the grain be crushed , O daughter of Zion , for I will make your horn iron and your feet brass , and a number of peoples will be broken by you , and you will give up their increase to the Lord and their wealth to the Lord of all the earth .","Arise , and tread , O daughter of Sion : for I will make thy horn iron , and thy hoofs I will make brass : and thou shalt beat in pieces many peoples , and shalt immolate the spoils of them to the Lord , and their strength to the Lord of the whole earth .",3,,
35,38RHULDV9YFW3PYFOU3P650FE8BIWX,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851006;OriginalHitTemplateId:928390905;,14400,3RSDURM96AMQY8PMXE0NV6JPCLHYEV,A33TFZWRGY3ASF,Approved,Wed Nov 27 08:43:27 PST 2019,Wed Nov 27 08:43:35 PST 2019,Sat Nov 30 08:43:35 PST 2019,Wed Nov 27 10:59:30 PST 2019,,,8,100% (56/56),100% (56/56),100% (56/56),"Up ! and let the grain be crushed , O daughter of Zion , for I will make your horn iron and your feet brass , and a number of peoples will be broken by you , and you will give up their increase to the Lord and their wealth to the Lord of all the earth .","Arise , and tread , O daughter of Sion : for I will make thy horn iron , and thy hoofs I will make brass : and thou shalt beat in pieces many peoples , and shalt immolate the spoils of them to the Lord , and their strength to the Lord of the whole earth .",3,,
36,32CXT5U14G3QMFXXK8CXBSL4QWUU81,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851006;OriginalHitTemplateId:928390905;,14400,326O153BMIYN0XUV1ID9IL9OUX9ED1,A351BKQC7NEH3A,Approved,Wed Nov 27 08:37:21 PST 2019,Wed Nov 27 08:37:36 PST 2019,Sat Nov 30 08:37:36 PST 2019,Wed Nov 27 10:57:10 PST 2019,,,15,100% (13/13),100% (13/13),100% (13/13),"By faith Enoch was translated that he should not see death ; and he was not found , because God translated him : for he hath had witness borne to him that before his translation he had been well-pleasing unto God :","By faith Enoch was translated that he should not see death ; and was not found , because God had translated him ; for before translation he has the testimony that he had pleased God .",5 - Highly Similar,,
37,32CXT5U14G3QMFXXK8CXBSL4QWUU81,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851006;OriginalHitTemplateId:928390905;,14400,3EJJQNKU9R5TLH429KGZ8DN51ERRHZ,A1TIO97G4K0ZFF,Approved,Wed Nov 27 08:35:17 PST 2019,Wed Nov 27 08:38:01 PST 2019,Sat Nov 30 08:38:01 PST 2019,Wed Nov 27 10:57:11 PST 2019,,,164,100% (161/161),100% (161/161),100% (161/161),"By faith Enoch was translated that he should not see death ; and he was not found , because God translated him : for he hath had witness borne to him that before his translation he had been well-pleasing unto God :","By faith Enoch was translated that he should not see death ; and was not found , because God had translated him ; for before translation he has the testimony that he had pleased God .",3,,
38,32CXT5U14G3QMFXXK8CXBSL4QWUU81,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851006;OriginalHitTemplateId:928390905;,14400,3IUZPWIU1O7PV3MWEZT284BELABWKC,A1Q890R4148O5G,Approved,Wed Nov 27 08:38:09 PST 2019,Wed Nov 27 08:38:24 PST 2019,Sat Nov 30 08:38:24 PST 2019,Wed Nov 27 10:57:11 PST 2019,,,15,100% (42/42),100% (42/42),100% (42/42),"By faith Enoch was translated that he should not see death ; and he was not found , because God translated him : for he hath had witness borne to him that before his translation he had been well-pleasing unto God :","By faith Enoch was translated that he should not see death ; and was not found , because God had translated him ; for before translation he has the testimony that he had pleased God .",4,,
39,3P520RYKCH67ZXEVMA5UZ8BDO6U5UB,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851006;OriginalHitTemplateId:928390905;,14400,3A1PQ49WVHH5SC5LBQ1K2M5SXGXH1T,A3746TDKYH8SJ9,Approved,Wed Nov 27 08:35:27 PST 2019,Wed Nov 27 08:41:57 PST 2019,Sat Nov 30 08:41:57 PST 2019,Wed Nov 27 11:04:10 PST 2019,,,390,100% (92/92),100% (92/92),100% (92/92),"Truly , I will not come into my house , or go to my bed ,","`If I enter into the tent of my house , If I go up on the couch of my bed ,",2,,
40,3P520RYKCH67ZXEVMA5UZ8BDO6U5UB,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851006;OriginalHitTemplateId:928390905;,14400,3GNA64GUZE4HTN57V3QQEQAA0J05QX,ATHS9GUME1XCA,Approved,Wed Nov 27 08:39:10 PST 2019,Wed Nov 27 08:39:21 PST 2019,Sat Nov 30 08:39:21 PST 2019,Wed Nov 27 11:04:10 PST 2019,,,11,100% (55/55),100% (55/55),100% (55/55),"Truly , I will not come into my house , or go to my bed ,","`If I enter into the tent of my house , If I go up on the couch of my bed ,",5 - Highly Similar,,
41,3P520RYKCH67ZXEVMA5UZ8BDO6U5UB,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851006;OriginalHitTemplateId:928390905;,14400,3Z4AIRP3C6D2E250GUJ658TML6I1X8,AWJ0LF6A0LXJN,Approved,Wed Nov 27 08:38:24 PST 2019,Wed Nov 27 08:42:22 PST 2019,Sat Nov 30 08:42:22 PST 2019,Wed Nov 27 11:04:10 PST 2019,,,238,100% (115/115),100% (115/115),100% (115/115),"Truly , I will not come into my house , or go to my bed ,","`If I enter into the tent of my house , If I go up on the couch of my bed ,",3,,
42,3V7ICJJAZAGA7F1P8E5PPQDBZPSB4V,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851006;OriginalHitTemplateId:928390905;,14400,32AT8R96GL9ARIAZO8N3H2HRHODSUQ,A3BCGN11HDM8QR,Approved,Wed Nov 27 08:38:45 PST 2019,Wed Nov 27 08:38:52 PST 2019,Sat Nov 30 08:38:52 PST 2019,Wed Nov 27 11:06:17 PST 2019,,,7,100% (142/142),100% (142/142),100% (142/142),"When the child was grown , one day he went out to his father to the reapers .","And the lad groweth , and the day cometh that he goeth out unto his father , unto the reapers ,",2,,
43,3V7ICJJAZAGA7F1P8E5PPQDBZPSB4V,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851006;OriginalHitTemplateId:928390905;,14400,3C8HJ7UOP7UOFMR4AYQPMLX0RHAZMA,A2MV1325939NBM,Approved,Wed Nov 27 08:38:15 PST 2019,Wed Nov 27 08:39:31 PST 2019,Sat Nov 30 08:39:31 PST 2019,Wed Nov 27 11:06:18 PST 2019,,,76,100% (64/64),100% (64/64),100% (64/64),"When the child was grown , one day he went out to his father to the reapers .","And the lad groweth , and the day cometh that he goeth out unto his father , unto the reapers ,",4,,
44,3V7ICJJAZAGA7F1P8E5PPQDBZPSB4V,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851006;OriginalHitTemplateId:928390905;,14400,3S96KQ6I9M4PPGCSRD24H79PX7WTD6,A2RQEP6GC15YZ1,Approved,Wed Nov 27 08:37:30 PST 2019,Wed Nov 27 08:39:49 PST 2019,Sat Nov 30 08:39:49 PST 2019,Wed Nov 27 11:06:18 PST 2019,,,139,100% (12/12),100% (12/12),100% (12/12),"When the child was grown , one day he went out to his father to the reapers .","And the lad groweth , and the day cometh that he goeth out unto his father , unto the reapers ,",3,,
45,37SQU136V7OS2IMEJZTYLGTZ1TR11P,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851006;OriginalHitTemplateId:928390905;,14400,31QNSG6A5RTQANJUX2ONQJ36XJ8873,AE608VRXK6M2E,Approved,Wed Nov 27 08:37:08 PST 2019,Wed Nov 27 08:47:54 PST 2019,Sat Nov 30 08:47:54 PST 2019,Wed Nov 27 10:59:12 PST 2019,,,646,100% (38/38),100% (38/38),100% (38/38),"The garment also that the plague of leprosy is in , whether it be a woollen garment , or a linen garment ;",A woollen or linen garment that shall have the leprosy,4,,
46,37SQU136V7OS2IMEJZTYLGTZ1TR11P,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851006;OriginalHitTemplateId:928390905;,14400,37Z929RLG98VR5VAO3XTC6VPYA6TS0,AO2WNSGOXAX52,Approved,Wed Nov 27 08:37:43 PST 2019,Wed Nov 27 08:42:04 PST 2019,Sat Nov 30 08:42:04 PST 2019,Wed Nov 27 10:59:12 PST 2019,,,261,100% (54/54),100% (54/54),100% (54/54),"The garment also that the plague of leprosy is in , whether it be a woollen garment , or a linen garment ;",A woollen or linen garment that shall have the leprosy,3,,
47,37SQU136V7OS2IMEJZTYLGTZ1TR11P,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851006;OriginalHitTemplateId:928390905;,14400,3FFJ6VRIL1O5HIVNLPF5OTNXS180I4,A2WYGPR0ECWJFZ,Approved,Wed Nov 27 08:38:46 PST 2019,Wed Nov 27 08:39:07 PST 2019,Sat Nov 30 08:39:07 PST 2019,Wed Nov 27 10:59:12 PST 2019,,,21,100% (81/81),100% (81/81),100% (81/81),"The garment also that the plague of leprosy is in , whether it be a woollen garment , or a linen garment ;",A woollen or linen garment that shall have the leprosy,4,,
48,341H3G5YF0EPQPM4VRYQZ5U19GY0ZA,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851006;OriginalHitTemplateId:928390905;,14400,36U2A8VAG1ZTK8HWT0BQT1WUWIAYKC,A2OP2ZANIM5ZV,Approved,Wed Nov 27 08:37:07 PST 2019,Wed Nov 27 08:37:18 PST 2019,Sat Nov 30 08:37:18 PST 2019,Wed Nov 27 10:58:09 PST 2019,,,11,100% (90/90),100% (90/90),100% (90/90),"For in the past we were foolish , hard in heart , turned from the true way , servants of evil desires and pleasures , living in bad feeling and envy , hated and hating one another .","For we were once ourselves also without intelligence , disobedient , wandering in error , serving various lusts and pleasures , living in malice and envy , hateful , hating one another .",3,,
49,341H3G5YF0EPQPM4VRYQZ5U19GY0ZA,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851006;OriginalHitTemplateId:928390905;,14400,3WZ36BJEV3GWAJE8DHBYMHLPUMJBTG,A14N7TK3CEQVAE,Approved,Wed Nov 27 08:34:16 PST 2019,Wed Nov 27 08:35:06 PST 2019,Sat Nov 30 08:35:06 PST 2019,Wed Nov 27 10:58:10 PST 2019,,,50,100% (30/30),100% (30/30),100% (30/30),"For in the past we were foolish , hard in heart , turned from the true way , servants of evil desires and pleasures , living in bad feeling and envy , hated and hating one another .","For we were once ourselves also without intelligence , disobedient , wandering in error , serving various lusts and pleasures , living in malice and envy , hateful , hating one another .",4,,
50,341H3G5YF0EPQPM4VRYQZ5U19GY0ZA,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851006;OriginalHitTemplateId:928390905;,14400,3X31TUMD7XM7E8OB2BGIUEYZEX71LL,A1X9X6JCC0UEKM,Approved,Wed Nov 27 08:35:38 PST 2019,Wed Nov 27 08:35:53 PST 2019,Sat Nov 30 08:35:53 PST 2019,Wed Nov 27 10:58:10 PST 2019,,,15,100% (109/109),100% (109/109),100% (109/109),"For in the past we were foolish , hard in heart , turned from the true way , servants of evil desires and pleasures , living in bad feeling and envy , hated and hating one another .","For we were once ourselves also without intelligence , disobedient , wandering in error , serving various lusts and pleasures , living in malice and envy , hateful , hating one another .",4,,
51,3MGHRFQY2LPPLZCZZ5W7LYLZ3MU0YJ,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851006;OriginalHitTemplateId:928390905;,14400,33M4IA01QG1Q774HEOYLBZBZP4CRXU,A1WPM0D7KN3N50,Approved,Wed Nov 27 08:40:30 PST 2019,Wed Nov 27 08:41:52 PST 2019,Sat Nov 30 08:41:52 PST 2019,Wed Nov 27 11:02:56 PST 2019,,,82,100% (65/65),100% (65/65),100% (65/65),"and they beckoned unto their partners in the other boat , that they should come and help them . And they came , and filled both the boats , so that they began to sink .","and they beckoned to the partners , who in the other boat , having come , to help them ; and they came , and filled both the boats , so that they were sinking .",5 - Highly Similar,,
52,3MGHRFQY2LPPLZCZZ5W7LYLZ3MU0YJ,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851006;OriginalHitTemplateId:928390905;,14400,39ASUFLU6X71Y3ZCSIELCSCGAFLEX3,AJTHGXBMZJ3HE,Approved,Wed Nov 27 08:37:36 PST 2019,Wed Nov 27 08:53:23 PST 2019,Sat Nov 30 08:53:23 PST 2019,Wed Nov 27 11:02:56 PST 2019,,,947,100% (27/27),100% (27/27),100% (27/27),"and they beckoned unto their partners in the other boat , that they should come and help them . And they came , and filled both the boats , so that they began to sink .","and they beckoned to the partners , who in the other boat , having come , to help them ; and they came , and filled both the boats , so that they were sinking .",3,,
53,3MGHRFQY2LPPLZCZZ5W7LYLZ3MU0YJ,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851006;OriginalHitTemplateId:928390905;,14400,3DOCMVPBTNE0GFYLJBUV4DFRMTBNNG,A2HITRHQ441VHA,Approved,Wed Nov 27 08:36:02 PST 2019,Wed Nov 27 08:43:20 PST 2019,Sat Nov 30 08:43:20 PST 2019,Wed Nov 27 11:02:56 PST 2019,,,438,100% (92/92),100% (92/92),100% (92/92),"and they beckoned unto their partners in the other boat , that they should come and help them . And they came , and filled both the boats , so that they began to sink .","and they beckoned to the partners , who in the other boat , having come , to help them ; and they came , and filled both the boats , so that they were sinking .",4,,
54,36FQTHX3Z3RPPJIL8006FLL5LPWB3A,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851006;OriginalHitTemplateId:928390905;,14400,3DZQRBDBSLFQSOXG9OR2UTRR4BU3SU,ATHS9GUME1XCA,Approved,Wed Nov 27 08:39:21 PST 2019,Wed Nov 27 08:39:30 PST 2019,Sat Nov 30 08:39:30 PST 2019,Wed Nov 27 10:58:51 PST 2019,,,9,100% (55/55),100% (55/55),100% (55/55),"Please go make yet more sure , and know and see his place where his haunt is , and who has seen him there ; for I have been told that he deals very crafty .","Go , I pray you , make yet more sure , and know and see his place where his track is , who has seen him there ; for it is told me that he deals very subtilly .",5 - Highly Similar,,
55,36FQTHX3Z3RPPJIL8006FLL5LPWB3A,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851006;OriginalHitTemplateId:928390905;,14400,3K772S5NP8B4CDZXNEWZ96OMMP2EHA,A2Z5WHZ0A2JJ6A,Approved,Wed Nov 27 08:37:30 PST 2019,Wed Nov 27 08:38:44 PST 2019,Sat Nov 30 08:38:44 PST 2019,Wed Nov 27 10:58:51 PST 2019,,,74,100% (24/24),100% (24/24),100% (24/24),"Please go make yet more sure , and know and see his place where his haunt is , and who has seen him there ; for I have been told that he deals very crafty .","Go , I pray you , make yet more sure , and know and see his place where his track is , who has seen him there ; for it is told me that he deals very subtilly .",2,,
56,36FQTHX3Z3RPPJIL8006FLL5LPWB3A,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851006;OriginalHitTemplateId:928390905;,14400,3TMFV4NEP8E502KV5AWZIZ2NQAGW8S,AT0HCQ06QZN7Q,Approved,Wed Nov 27 08:35:22 PST 2019,Wed Nov 27 08:35:52 PST 2019,Sat Nov 30 08:35:52 PST 2019,Wed Nov 27 10:58:51 PST 2019,,,30,100% (5/5),100% (5/5),100% (5/5),"Please go make yet more sure , and know and see his place where his haunt is , and who has seen him there ; for I have been told that he deals very crafty .","Go , I pray you , make yet more sure , and know and see his place where his track is , who has seen him there ; for it is told me that he deals very subtilly .",4,,
57,3LN3BXKGC0VI7YSKY63MLTNZZVIWGI,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851006;OriginalHitTemplateId:928390905;,14400,386PBUZZXFXE9P4FS0MOYEUL8E7LJ9,A1TIO97G4K0ZFF,Approved,Wed Nov 27 08:37:29 PST 2019,Wed Nov 27 08:40:20 PST 2019,Sat Nov 30 08:40:20 PST 2019,Wed Nov 27 11:02:46 PST 2019,,,171,100% (161/161),100% (161/161),100% (161/161),"I saw in the night a man on a red horse , between the mountains in the valley , and at his back were horses , red , black , white , and of mixed colours .","I saw by night , and behold a man riding upon a red horse , and he stood among the myrtle trees , that were in the bottom : and behind him were horses , red , speckled , and white .",4,,
58,3LN3BXKGC0VI7YSKY63MLTNZZVIWGI,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851006;OriginalHitTemplateId:928390905;,14400,3TXWC2NHNZQC7QMWQXSCL6UD4349SH,A3MZ64PK251KIC,Approved,Wed Nov 27 08:40:13 PST 2019,Wed Nov 27 08:40:31 PST 2019,Sat Nov 30 08:40:31 PST 2019,Wed Nov 27 11:02:46 PST 2019,,,18,100% (84/84),100% (84/84),100% (84/84),"I saw in the night a man on a red horse , between the mountains in the valley , and at his back were horses , red , black , white , and of mixed colours .","I saw by night , and behold a man riding upon a red horse , and he stood among the myrtle trees , that were in the bottom : and behind him were horses , red , speckled , and white .",3,,
