,HITId,HITTypeId,Title,Description,Keywords,RequesterAnnotation,AssignmentDurationInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.text1,Input.text2,Answer.semantic-similarity.label,Approve,Reject
33,3SA4EMRVJV2VCLKY8I0O87SNZHS0PQ,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851009;OriginalHitTemplateId:928390905;,14400,3ATPCQ38J8AN8V8AH9Y1ZNTYR6LYA2,A1PR75OOJOLBA2,Submitted,Wed Nov 27 08:47:34 PST 2019,Wed Nov 27 08:47:39 PST 2019,Sat Nov 30 08:47:39 PST 2019,,,,5,100% (191/191),100% (191/191),100% (191/191),"Jesus therefore went up into a mountain , and there he sat with his disciples .","My soul is sent far away from peace , I have no more memory of good .",3,,
34,3SA4EMRVJV2VCLKY8I0O87SNZHS0PQ,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851009;OriginalHitTemplateId:928390905;,14400,3L6L49WXW0XA4II9X6JDBN954RM45I,A2X52OGT1GI4SJ,Submitted,Wed Nov 27 08:48:14 PST 2019,Wed Nov 27 08:48:31 PST 2019,Sat Nov 30 08:48:31 PST 2019,,,,17,100% (7/7),100% (7/7),100% (7/7),"Jesus therefore went up into a mountain , and there he sat with his disciples .","My soul is sent far away from peace , I have no more memory of good .",2,,
35,3SA4EMRVJV2VCLKY8I0O87SNZHS0PQ,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851009;OriginalHitTemplateId:928390905;,14400,3Z7EFSHGN9EM15FYWR8QM4CDP3BXCW,A3T9WZOUQGE2UW,Submitted,Wed Nov 27 08:45:20 PST 2019,Wed Nov 27 08:45:29 PST 2019,Sat Nov 30 08:45:29 PST 2019,,,,9,100% (2/2),100% (2/2),100% (2/2),"Jesus therefore went up into a mountain , and there he sat with his disciples .","My soul is sent far away from peace , I have no more memory of good .",1 - Not Similar At All,,
36,3EPG8DX9LKQU7S6Z5O60P2OEGP35PG,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851009;OriginalHitTemplateId:928390905;,14400,36DSNE9QZ5YMFA7C5S2GQVYF3JFOJW,A2OP2ZANIM5ZV,Approved,Wed Nov 27 08:44:08 PST 2019,Wed Nov 27 08:44:16 PST 2019,Sat Nov 30 08:44:16 PST 2019,Wed Nov 27 23:15:53 PST 2019,,,8,100% (92/92),100% (92/92),100% (92/92),"And Job again took up his parable , and said ,","On the next day , when he departed , he took out two denarii , and gave them to the host , and said to him , 'Take care of him . Whatever you spend beyond that , I will repay you when I return . '",2,,
37,3EPG8DX9LKQU7S6Z5O60P2OEGP35PG,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851009;OriginalHitTemplateId:928390905;,14400,3B3WTRP3DB2J2R5YWID6UOH969792G,AE7UECBR4D5E6,Approved,Wed Nov 27 08:44:00 PST 2019,Wed Nov 27 08:44:11 PST 2019,Sat Nov 30 08:44:11 PST 2019,Wed Nov 27 23:15:53 PST 2019,,,11,100% (101/101),100% (101/101),100% (101/101),"And Job again took up his parable , and said ,","On the next day , when he departed , he took out two denarii , and gave them to the host , and said to him , 'Take care of him . Whatever you spend beyond that , I will repay you when I return . '",4,,
38,3EPG8DX9LKQU7S6Z5O60P2OEGP35PG,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851009;OriginalHitTemplateId:928390905;,14400,3VFJCI1K4ZZFLL9RPEYHNDB4MEKGRV,A33TFZWRGY3ASF,Approved,Wed Nov 27 08:48:01 PST 2019,Wed Nov 27 08:48:09 PST 2019,Sat Nov 30 08:48:09 PST 2019,Wed Nov 27 23:15:53 PST 2019,,,8,100% (56/56),100% (56/56),100% (56/56),"And Job again took up his parable , and said ,","On the next day , when he departed , he took out two denarii , and gave them to the host , and said to him , 'Take care of him . Whatever you spend beyond that , I will repay you when I return . '",4,,
39,3MWOYZD5WVOGCH04UOP7UJJAX56ON7,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851009;OriginalHitTemplateId:928390905;,14400,32UTUBMZ7GWBNBIXICBDNZ9AR74BV1,A2B6IFOZY2D4A4,Approved,Wed Nov 27 08:45:57 PST 2019,Wed Nov 27 08:46:03 PST 2019,Sat Nov 30 08:46:03 PST 2019,Wed Nov 27 23:17:50 PST 2019,,,6,100% (212/212),100% (212/212),100% (212/212),On the eighth day ye shall have a solemn assembly : no manner of servile work shall ye do .,Let your modesty be known to all men . The Lord is nigh .,1 - Not Similar At All,,
40,3MWOYZD5WVOGCH04UOP7UJJAX56ON7,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851009;OriginalHitTemplateId:928390905;,14400,38F5OAUN5NCJ3YKN06IT3WW5021H7U,A1TIO97G4K0ZFF,Approved,Wed Nov 27 08:44:23 PST 2019,Wed Nov 27 08:46:50 PST 2019,Sat Nov 30 08:46:50 PST 2019,Wed Nov 27 23:17:50 PST 2019,,,147,100% (166/166),100% (166/166),100% (166/166),On the eighth day ye shall have a solemn assembly : no manner of servile work shall ye do .,Let your modesty be known to all men . The Lord is nigh .,3,,
41,3MWOYZD5WVOGCH04UOP7UJJAX56ON7,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851009;OriginalHitTemplateId:928390905;,14400,3X0H8UUIT1ONJMZ4J824ZQ2O24TWSY,A2PQV1A2D4CG52,Approved,Wed Nov 27 08:48:37 PST 2019,Wed Nov 27 08:51:56 PST 2019,Sat Nov 30 08:51:56 PST 2019,Wed Nov 27 23:17:50 PST 2019,,,199,100% (111/111),100% (111/111),100% (111/111),On the eighth day ye shall have a solemn assembly : no manner of servile work shall ye do .,Let your modesty be known to all men . The Lord is nigh .,4,,
42,3909MD9T2ZHICYAY2M3YH2GNRCFFEO,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851009;OriginalHitTemplateId:928390905;,14400,31JLPPHS2UUBUW5N27ATAOHQ7MYO3P,A1SK0GV4SSOH1A,Approved,Wed Nov 27 08:54:16 PST 2019,Wed Nov 27 08:54:53 PST 2019,Sat Nov 30 08:54:53 PST 2019,Wed Nov 27 23:14:26 PST 2019,,,37,100% (113/113),100% (113/113),100% (113/113),Give thought to what I say ; for the Lord will give you wisdom in all things .,"And indeed all the prophets from Samuel and those in succession after , as many as have spoken , have announced also these days .",1 - Not Similar At All,,
43,3909MD9T2ZHICYAY2M3YH2GNRCFFEO,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851009;OriginalHitTemplateId:928390905;,14400,3DR23U6WE5EUHMQSN8DONPRAXJ4TE6,A47E0Z3LTH37V,Approved,Wed Nov 27 08:52:43 PST 2019,Wed Nov 27 08:52:55 PST 2019,Sat Nov 30 08:52:55 PST 2019,Wed Nov 27 23:14:26 PST 2019,,,12,100% (47/47),100% (47/47),100% (47/47),Give thought to what I say ; for the Lord will give you wisdom in all things .,"And indeed all the prophets from Samuel and those in succession after , as many as have spoken , have announced also these days .",3,,
44,3909MD9T2ZHICYAY2M3YH2GNRCFFEO,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851009;OriginalHitTemplateId:928390905;,14400,3M81GAB8A0JJI3MGWDH3HCA2AFTBQB,A2XC3AM9UZO3EK,Approved,Wed Nov 27 08:53:19 PST 2019,Wed Nov 27 08:53:41 PST 2019,Sat Nov 30 08:53:41 PST 2019,Wed Nov 27 23:14:26 PST 2019,,,22,100% (40/40),100% (40/40),100% (40/40),Give thought to what I say ; for the Lord will give you wisdom in all things .,"And indeed all the prophets from Samuel and those in succession after , as many as have spoken , have announced also these days .",2,,
45,374UMBUHN5PDY58L1F2S8IVLX99TCG,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851009;OriginalHitTemplateId:928390905;,14400,3137ONMDKG5QCH4M38EHO6CL7PSGEG,AFQIHS5XX58NR,Approved,Wed Nov 27 08:43:54 PST 2019,Wed Nov 27 08:44:00 PST 2019,Sat Nov 30 08:44:00 PST 2019,Wed Nov 27 23:13:58 PST 2019,,,6,100% (138/138),100% (138/138),100% (138/138),"The garment also that the plague of leprosy is in , whether it be a woollen garment , or a linen garment ;","Your heart was lifted up because of your beauty ; you have corrupted your wisdom by reason of your brightness : I have cast you to the ground ; I have laid you before kings , that they may see you .",3,,
46,374UMBUHN5PDY58L1F2S8IVLX99TCG,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851009;OriginalHitTemplateId:928390905;,14400,3300DTYQT2HHP6Y064JTIKGNDC2QEM,A2PQV1A2D4CG52,Approved,Wed Nov 27 08:47:20 PST 2019,Wed Nov 27 08:51:22 PST 2019,Sat Nov 30 08:51:22 PST 2019,Wed Nov 27 23:13:58 PST 2019,,,242,100% (111/111),100% (111/111),100% (111/111),"The garment also that the plague of leprosy is in , whether it be a woollen garment , or a linen garment ;","Your heart was lifted up because of your beauty ; you have corrupted your wisdom by reason of your brightness : I have cast you to the ground ; I have laid you before kings , that they may see you .",3,,
47,374UMBUHN5PDY58L1F2S8IVLX99TCG,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851009;OriginalHitTemplateId:928390905;,14400,39KFRKBFINVCAZ2BRS3J0ID3GNOYO0,A12BPQY35PARUO,Approved,Wed Nov 27 08:45:56 PST 2019,Wed Nov 27 08:46:03 PST 2019,Sat Nov 30 08:46:03 PST 2019,Wed Nov 27 23:13:59 PST 2019,,,7,100% (47/47),100% (47/47),100% (47/47),"The garment also that the plague of leprosy is in , whether it be a woollen garment , or a linen garment ;","Your heart was lifted up because of your beauty ; you have corrupted your wisdom by reason of your brightness : I have cast you to the ground ; I have laid you before kings , that they may see you .",1 - Not Similar At All,,
48,38F60IALAGHT4DD5PZ98DHTKOKD0TV,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851009;OriginalHitTemplateId:928390905;,14400,3D4CH1LGEAT9HLD5VXYVWSBAGSC9GZ,A2JUO3H5VTEEM1,Approved,Wed Nov 27 08:44:20 PST 2019,Wed Nov 27 08:44:28 PST 2019,Sat Nov 30 08:44:28 PST 2019,Wed Nov 27 23:14:21 PST 2019,,,8,100% (197/197),100% (197/197),100% (197/197),"For those of us who have belief come into his rest ; even as he has said , As I said in my oath when I was angry , They may not come into my rest : though the works were done from the time of the making of the world .","For he saith to the snow , Fall on the earth ! and to the pouring rain , even the pouring rains of his might .",4,,
49,38F60IALAGHT4DD5PZ98DHTKOKD0TV,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851009;OriginalHitTemplateId:928390905;,14400,3IQ1VMJRYTK87U029X6L0607IX09AO,AWJ0LF6A0LXJN,Approved,Wed Nov 27 08:46:11 PST 2019,Wed Nov 27 08:49:03 PST 2019,Sat Nov 30 08:49:03 PST 2019,Wed Nov 27 23:14:21 PST 2019,,,172,100% (124/124),100% (124/124),100% (124/124),"For those of us who have belief come into his rest ; even as he has said , As I said in my oath when I was angry , They may not come into my rest : though the works were done from the time of the making of the world .","For he saith to the snow , Fall on the earth ! and to the pouring rain , even the pouring rains of his might .",3,,
50,38F60IALAGHT4DD5PZ98DHTKOKD0TV,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851009;OriginalHitTemplateId:928390905;,14400,3OB0CAO74HP2IIGONF8TG9G241BHYW,AH3W6E7W1EU0D,Approved,Wed Nov 27 08:46:43 PST 2019,Wed Nov 27 08:46:54 PST 2019,Sat Nov 30 08:46:54 PST 2019,Wed Nov 27 23:14:22 PST 2019,,,11,100% (71/71),100% (71/71),100% (71/71),"For those of us who have belief come into his rest ; even as he has said , As I said in my oath when I was angry , They may not come into my rest : though the works were done from the time of the making of the world .","For he saith to the snow , Fall on the earth ! and to the pouring rain , even the pouring rains of his might .",1 - Not Similar At All,,
51,382GHPVPHSR54KXCTLQJ77FZBXG34X,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851009;OriginalHitTemplateId:928390905;,14400,3PZDLQMM0TLL0PC182NXWEIHCUEC24,ANVDIM96A57GD,Approved,Wed Nov 27 08:51:38 PST 2019,Wed Nov 27 08:51:45 PST 2019,Sat Nov 30 08:51:45 PST 2019,Wed Nov 27 23:14:11 PST 2019,,,7,100% (26/26),100% (26/26),100% (26/26),"and for a sacrifice of peace-offering , two oxen , five rams , five he-goats , five yearling lambs . This was the offering of Elishama the son of Ammihud .","And departing from thence he went to the inhabitants of Dabir , the ancient name of which was Cariath-Sepher , that is , the city of letters .",5 - Highly Similar,,
52,382GHPVPHSR54KXCTLQJ77FZBXG34X,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851009;OriginalHitTemplateId:928390905;,14400,3TK8OJTYM1LDR5J71HTEIJEZ8BMPV3,A1SK0GV4SSOH1A,Approved,Wed Nov 27 08:52:10 PST 2019,Wed Nov 27 08:52:16 PST 2019,Sat Nov 30 08:52:16 PST 2019,Wed Nov 27 23:14:16 PST 2019,,,6,100% (113/113),100% (113/113),100% (113/113),"and for a sacrifice of peace-offering , two oxen , five rams , five he-goats , five yearling lambs . This was the offering of Elishama the son of Ammihud .","And departing from thence he went to the inhabitants of Dabir , the ancient name of which was Cariath-Sepher , that is , the city of letters .",1 - Not Similar At All,,
53,382GHPVPHSR54KXCTLQJ77FZBXG34X,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851009;OriginalHitTemplateId:928390905;,14400,3X66WABAJWIN2JOPEOXL5F8OG05G3S,A2G44A4ZPWRPXU,Approved,Wed Nov 27 08:50:32 PST 2019,Wed Nov 27 08:57:26 PST 2019,Sat Nov 30 08:57:26 PST 2019,Wed Nov 27 23:14:16 PST 2019,,,414,100% (48/48),100% (48/48),100% (48/48),"and for a sacrifice of peace-offering , two oxen , five rams , five he-goats , five yearling lambs . This was the offering of Elishama the son of Ammihud .","And departing from thence he went to the inhabitants of Dabir , the ancient name of which was Cariath-Sepher , that is , the city of letters .",2,,
54,3RTFSSG7T86YTQ6L9X02YLS7VC5LWE,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851009;OriginalHitTemplateId:928390905;,14400,30X31N5D63QQC9W1I36CH15XALQSAJ,A1TIO97G4K0ZFF,Submitted,Wed Nov 27 08:48:46 PST 2019,Wed Nov 27 08:51:36 PST 2019,Sat Nov 30 08:51:36 PST 2019,,,,170,100% (166/166),100% (166/166),100% (166/166),"I was eyes to the blind , And feet was I to the lame .","He rebuketh the sea , and drieth it up : and bringeth all the rivers to be a desert . Basan languisheth and Carmel : and the flower of Libanus fadeth away .",3,,
55,3RTFSSG7T86YTQ6L9X02YLS7VC5LWE,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851009;OriginalHitTemplateId:928390905;,14400,3M68NM076H7DOSKLD1PVBMYFS0FR62,A3BCGN11HDM8QR,Submitted,Wed Nov 27 08:44:24 PST 2019,Wed Nov 27 08:44:36 PST 2019,Sat Nov 30 08:44:36 PST 2019,,,,12,100% (150/150),100% (150/150),100% (150/150),"I was eyes to the blind , And feet was I to the lame .","He rebuketh the sea , and drieth it up : and bringeth all the rivers to be a desert . Basan languisheth and Carmel : and the flower of Libanus fadeth away .",2,,
56,3RTFSSG7T86YTQ6L9X02YLS7VC5LWE,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851009;OriginalHitTemplateId:928390905;,14400,3VELCLL3GKJLEGEFG0DKZ1TFH1PF1Y,A27B3C18KT7RA,Submitted,Wed Nov 27 08:46:15 PST 2019,Wed Nov 27 09:37:45 PST 2019,Sat Nov 30 09:37:45 PST 2019,,,,3090,100% (21/21),100% (21/21),100% (21/21),"I was eyes to the blind , And feet was I to the lame .","He rebuketh the sea , and drieth it up : and bringeth all the rivers to be a desert . Basan languisheth and Carmel : and the flower of Libanus fadeth away .",3,,
57,3S8APUMBJXJK5VYESV18GUA2OF2FBO,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851009;OriginalHitTemplateId:928390905;,14400,392CY0QWG1RMG6DO4Q270WDA9DWI4A,A3SUMGGFWKMQ3D,Approved,Wed Nov 27 08:56:04 PST 2019,Wed Nov 27 08:56:24 PST 2019,Sat Nov 30 08:56:24 PST 2019,Fri Nov 29 02:08:25 PST 2019,,,20,100% (24/24),100% (24/24),100% (24/24),"then hear thou in the heavens , and do , and judge thy servants , condemning the wicked , to bring his way upon his own head ; and justifying the righteous , giving him according to his righteousness .","who are devouring the widows ' houses , and for a pretense are making long prayers ; these shall receive more abundant judgment . '",2,,
58,3S8APUMBJXJK5VYESV18GUA2OF2FBO,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851009;OriginalHitTemplateId:928390905;,14400,3WMOAN2SRBXDOK7UL2GMEU948WNVNF,AWJ0LF6A0LXJN,Approved,Wed Nov 27 08:56:11 PST 2019,Wed Nov 27 08:59:26 PST 2019,Sat Nov 30 08:59:26 PST 2019,Fri Nov 29 02:08:25 PST 2019,,,195,100% (124/124),100% (124/124),100% (124/124),"then hear thou in the heavens , and do , and judge thy servants , condemning the wicked , to bring his way upon his own head ; and justifying the righteous , giving him according to his righteousness .","who are devouring the widows ' houses , and for a pretense are making long prayers ; these shall receive more abundant judgment . '",4,,
