,HITId,HITTypeId,Title,Description,Keywords,RequesterAnnotation,AssignmentDurationInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.text1,Input.text2,Answer.semantic-similarity.label,Approve,Reject
41,3LB1BGHFL2WQ189QX7KH59N40XYTYV,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851033;OriginalHitTemplateId:928390905;,14400,3Q5ZZ9ZEVOFBNJ5B999QSZPA6E558F,A1SK0GV4SSOH1A,Submitted,Wed Nov 27 09:19:53 PST 2019,Wed Nov 27 09:19:58 PST 2019,Sat Nov 30 09:19:58 PST 2019,,,,5,100% (175/175),100% (175/175),100% (175/175),"in my case , i think around n um  % .","in my situation , probably n um  % .",2,,
42,3M67TQBQQHO6LB29JV1KBN4L3ZT9A2,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851033;OriginalHitTemplateId:928390905;,14400,3C2NJ6JBKAH4RT9SXSWBCPCTBZCN2J,A27EMYMI2OKK6E,Submitted,Wed Nov 27 09:19:32 PST 2019,Wed Nov 27 09:19:41 PST 2019,Sat Nov 30 09:19:41 PST 2019,,,,9,100% (23/23),100% (23/23),100% (23/23),is what i saw on the television about him true ?,"i saw a tv program that said he did , is it true ?",4,,
43,3M67TQBQQHO6LB29JV1KBN4L3ZT9A2,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851033;OriginalHitTemplateId:928390905;,14400,3R3YRB5GRF36RMO5781CW2NLVJXAU5,ACB2YU5F07TX0,Submitted,Wed Nov 27 09:18:44 PST 2019,Wed Nov 27 09:18:53 PST 2019,Sat Nov 30 09:18:53 PST 2019,,,,9,100% (38/38),100% (38/38),100% (38/38),is what i saw on the television about him true ?,"i saw a tv program that said he did , is it true ?",2,,
44,3M67TQBQQHO6LB29JV1KBN4L3ZT9A2,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851033;OriginalHitTemplateId:928390905;,14400,3RKNTXVS3MY7AOUQS2AUJYPRW6A4AD,A2B6IFOZY2D4A4,Submitted,Wed Nov 27 09:20:34 PST 2019,Wed Nov 27 09:20:40 PST 2019,Sat Nov 30 09:20:40 PST 2019,,,,6,100% (361/361),100% (361/361),100% (361/361),is what i saw on the television about him true ?,"i saw a tv program that said he did , is it true ?",3,,
45,32L724R85LK6JG1EC8PUEBSJLBFPIG,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851033;OriginalHitTemplateId:928390905;,14400,3IXEICO792JQ47XDHQUQB1ZXGM0T67,A1540UBS9SMV3Q,Submitted,Wed Nov 27 09:20:08 PST 2019,Wed Nov 27 09:20:27 PST 2019,Sat Nov 30 09:20:27 PST 2019,,,,19,100% (61/61),100% (61/61),100% (61/61),"intercourse with love , of course . you must love the person with whom you are having coitus . it is very important .",you should love the person you are having sexual relations with .,2,,
46,32L724R85LK6JG1EC8PUEBSJLBFPIG,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851033;OriginalHitTemplateId:928390905;,14400,3QHK8ZVMIMI8R66348970QB80AQBL8,A3IDU0PGLK1H1F,Submitted,Wed Nov 27 09:20:13 PST 2019,Wed Nov 27 09:20:38 PST 2019,Sat Nov 30 09:20:38 PST 2019,,,,25,100% (65/65),100% (65/65),100% (65/65),"intercourse with love , of course . you must love the person with whom you are having coitus . it is very important .",you should love the person you are having sexual relations with .,4,,
47,32L724R85LK6JG1EC8PUEBSJLBFPIG,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851033;OriginalHitTemplateId:928390905;,14400,3VP0C6EFSGWMRC7T8TTEPN45ME4M6Z,A2QM59PHRH71U2,Submitted,Wed Nov 27 09:19:15 PST 2019,Wed Nov 27 09:19:30 PST 2019,Sat Nov 30 09:19:30 PST 2019,,,,15,100% (6/6),100% (6/6),100% (6/6),"intercourse with love , of course . you must love the person with whom you are having coitus . it is very important .",you should love the person you are having sexual relations with .,3,,
48,37SDSEDIN92ADI6ZIK2D0QG7FZ518H,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851033;OriginalHitTemplateId:928390905;,14400,3NS0A6KXC48ONCVIZVSU9GD3VWSGZF,A2PQV1A2D4CG52,Submitted,Wed Nov 27 09:22:57 PST 2019,Wed Nov 27 09:23:08 PST 2019,Sat Nov 30 09:23:08 PST 2019,,,,11,100% (204/204),100% (204/204),100% (204/204),"par is is not simple - minded , her intelligent quotient is around n um  .","she is not "" dumb "" , her i q is around n um  .",3,,
49,37SDSEDIN92ADI6ZIK2D0QG7FZ518H,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851033;OriginalHitTemplateId:928390905;,14400,3R3YRB5GRF36RMO5781CW2NLVJYUAQ,A1LZXNOD36P7C4,Submitted,Wed Nov 27 09:20:52 PST 2019,Wed Nov 27 09:21:07 PST 2019,Sat Nov 30 09:21:07 PST 2019,,,,15,100% (66/66),100% (66/66),100% (66/66),"par is is not simple - minded , her intelligent quotient is around n um  .","she is not "" dumb "" , her i q is around n um  .",5 - Highly Similar,,
50,37SDSEDIN92ADI6ZIK2D0QG7FZ518H,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851033;OriginalHitTemplateId:928390905;,14400,3ZR9AIQJUB9B9BW800D1USDENKY40M,A3BCGN11HDM8QR,Submitted,Wed Nov 27 09:20:29 PST 2019,Wed Nov 27 09:20:35 PST 2019,Sat Nov 30 09:20:35 PST 2019,,,,6,100% (329/329),100% (329/329),100% (329/329),"par is is not simple - minded , her intelligent quotient is around n um  .","she is not "" dumb "" , her i q is around n um  .",2,,
51,3S37Y8CWI802VIZ0351LC4QW9QHW43,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851033;OriginalHitTemplateId:928390905;,14400,3ATTHHXXWAODE81YO14CX7A829LIXB,A14UJPO621M1X0,Submitted,Wed Nov 27 09:21:36 PST 2019,Wed Nov 27 09:21:43 PST 2019,Sat Nov 30 09:21:43 PST 2019,,,,7,100% (109/109),100% (109/109),100% (109/109),marry her at the court house .,marry her at the court house .,5 - Highly Similar,,
52,3S37Y8CWI802VIZ0351LC4QW9QHW43,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851033;OriginalHitTemplateId:928390905;,14400,3I02618YA06DEQU7WRJ9MXCGU5WPUZ,A31LOKQ614VNPH,Submitted,Wed Nov 27 09:18:22 PST 2019,Wed Nov 27 09:18:34 PST 2019,Sat Nov 30 09:18:34 PST 2019,,,,12,0% (0/0),0% (0/0),0% (0/0),marry her at the court house .,marry her at the court house .,5 - Highly Similar,,
53,3S37Y8CWI802VIZ0351LC4QW9QHW43,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851033;OriginalHitTemplateId:928390905;,14400,3P1L2B7AD1PSA0VC8DET6AB7799LOM,A2JAK7A44RN2EM,Submitted,Wed Nov 27 09:20:24 PST 2019,Wed Nov 27 09:20:32 PST 2019,Sat Nov 30 09:20:32 PST 2019,,,,8,0% (0/0),0% (0/0),0% (0/0),marry her at the court house .,marry her at the court house .,5 - Highly Similar,,
54,3M4KL7H8KVNN94NBP55FGCKG94F610,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851033;OriginalHitTemplateId:928390905;,14400,3BDCF01OGXU44EZEE0NR8199LJ9YLB,A38WFH69NQ5WJG,Submitted,Wed Nov 27 09:22:52 PST 2019,Wed Nov 27 09:23:15 PST 2019,Sat Nov 30 09:23:15 PST 2019,,,,23,100% (1/1),100% (1/1),100% (1/1),"i believe i am a more frequent listener to rock and roll , i would guess .",i think that i listen to rock music more .,5 - Highly Similar,,
55,3M4KL7H8KVNN94NBP55FGCKG94F610,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851033;OriginalHitTemplateId:928390905;,14400,3PMBY0YE273W09X0TB2C61QVI1EC9O,A1TIO97G4K0ZFF,Submitted,Wed Nov 27 09:27:10 PST 2019,Wed Nov 27 09:27:18 PST 2019,Sat Nov 30 09:27:18 PST 2019,,,,8,100% (247/247),100% (247/247),100% (247/247),"i believe i am a more frequent listener to rock and roll , i would guess .",i think that i listen to rock music more .,2,,
56,3M4KL7H8KVNN94NBP55FGCKG94F610,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851033;OriginalHitTemplateId:928390905;,14400,3Z9WI9EOZZO7YDR7J072711R6NRKHV,A2HITRHQ441VHA,Submitted,Wed Nov 27 09:21:56 PST 2019,Wed Nov 27 09:52:32 PST 2019,Sat Nov 30 09:52:32 PST 2019,,,,1836,100% (151/151),100% (151/151),100% (151/151),"i believe i am a more frequent listener to rock and roll , i would guess .",i think that i listen to rock music more .,3,,
57,3QGTX7BCHP2OLW85SX42G0QSQOGZ51,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851033;OriginalHitTemplateId:928390905;,14400,31QTRG6Q2TDUVZEC6SGYPIITQT8PYY,A12NTFM8C8ZFSH,Submitted,Wed Nov 27 09:19:33 PST 2019,Wed Nov 27 09:19:47 PST 2019,Sat Nov 30 09:19:47 PST 2019,,,,14,100% (31/31),100% (31/31),100% (31/31),are you sure you want to be with someone unsure of what he wants ?,are you certain that you want to be with someone who doesn ' t know what he wants ?,5 - Highly Similar,,
58,3QGTX7BCHP2OLW85SX42G0QSQOGZ51,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851033;OriginalHitTemplateId:928390905;,14400,382M9COHEHF9HZ5HND3YSLDCGYVUEK,A9ZM1P6LBW79,Submitted,Wed Nov 27 09:19:13 PST 2019,Wed Nov 27 09:19:29 PST 2019,Sat Nov 30 09:19:29 PST 2019,,,,16,100% (22/22),100% (22/22),100% (22/22),are you sure you want to be with someone unsure of what he wants ?,are you certain that you want to be with someone who doesn ' t know what he wants ?,1 - Not Similar At All,,
59,3QGTX7BCHP2OLW85SX42G0QSQOGZ51,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851033;OriginalHitTemplateId:928390905;,14400,386PBUZZXFXE9P4FS0MOYEUL8FYLJ2,AGGJUBFTYXCCZ,Submitted,Wed Nov 27 09:18:56 PST 2019,Wed Nov 27 09:19:05 PST 2019,Sat Nov 30 09:19:05 PST 2019,,,,9,100% (1/1),100% (1/1),100% (1/1),are you sure you want to be with someone unsure of what he wants ?,are you certain that you want to be with someone who doesn ' t know what he wants ?,2,,
60,3IQ9O0AYW6Z4B8ULTPYEJLTGAE0TIP,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851033;OriginalHitTemplateId:928390905;,14400,36TFCYNS44ADIDQEIJMRXV9T2W4XHV,A2OP2ZANIM5ZV,Submitted,Wed Nov 27 09:20:03 PST 2019,Wed Nov 27 09:20:12 PST 2019,Sat Nov 30 09:20:12 PST 2019,,,,9,100% (167/167),100% (167/167),100% (167/167),my dad and i together have b ought about n um items .,my dad and i together have b ought ab ought a thousand items .,4,,
61,3IQ9O0AYW6Z4B8ULTPYEJLTGAE0TIP,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851033;OriginalHitTemplateId:928390905;,14400,3C5W7UE9CFQZARRP9G24P0HPJI3XM4,A3PFUR5M7DOZCZ,Submitted,Wed Nov 27 09:20:11 PST 2019,Wed Nov 27 09:20:29 PST 2019,Sat Nov 30 09:20:29 PST 2019,,,,18,0% (0/0),0% (0/0),0% (0/0),my dad and i together have b ought about n um items .,my dad and i together have b ought ab ought a thousand items .,3,,
62,3IQ9O0AYW6Z4B8ULTPYEJLTGAE0TIP,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851033;OriginalHitTemplateId:928390905;,14400,3RSDURM96AMQY8PMXE0NV6JPCM5YEL,ABBMKMTKDC065,Submitted,Wed Nov 27 09:18:13 PST 2019,Wed Nov 27 09:18:24 PST 2019,Sat Nov 30 09:18:24 PST 2019,,,,11,100% (71/71),100% (71/71),100% (71/71),my dad and i together have b ought about n um items .,my dad and i together have b ought ab ought a thousand items .,3,,
63,3Z56AA6EK40K5T90IROD048J7FA6M8,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851033;OriginalHitTemplateId:928390905;,14400,34QN5IT0TZRCSCJAC33EB4TJP6T08O,A3UNKB1RRNN2FT,Submitted,Wed Nov 27 09:18:09 PST 2019,Wed Nov 27 09:18:22 PST 2019,Sat Nov 30 09:18:22 PST 2019,,,,13,100% (1/1),100% (1/1),100% (1/1),are you referr ing to time or longitud e ?,is what you ' re referr ing to the con cept of time or the longitud inal reading ?,3,,
64,3Z56AA6EK40K5T90IROD048J7FA6M8,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851033;OriginalHitTemplateId:928390905;,14400,3A4NIXBJ76Z4AXA0VXZGE6M2C9TLM6,A12BPQY35PARUO,Submitted,Wed Nov 27 09:18:58 PST 2019,Wed Nov 27 09:19:21 PST 2019,Sat Nov 30 09:19:21 PST 2019,,,,23,100% (75/75),100% (75/75),100% (75/75),are you referr ing to time or longitud e ?,is what you ' re referr ing to the con cept of time or the longitud inal reading ?,4,,
65,3Z56AA6EK40K5T90IROD048J7FA6M8,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851033;OriginalHitTemplateId:928390905;,14400,3YJ6NA41JBG40AJDKSFVFV35DPYPJ3,A1E4A904M2LXXU,Submitted,Wed Nov 27 09:18:09 PST 2019,Wed Nov 27 09:18:25 PST 2019,Sat Nov 30 09:18:25 PST 2019,,,,16,100% (16/16),100% (16/16),100% (16/16),are you referr ing to time or longitud e ?,is what you ' re referr ing to the con cept of time or the longitud inal reading ?,4,,
66,3G5RUKN2EC3D5UWYSZ6PXTOL26S9NM,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851033;OriginalHitTemplateId:928390905;,14400,3GM6G9ZBKNXSTAI546170XWJ6MFMTA,AURAZWWGQBQKW,Submitted,Wed Nov 27 09:19:27 PST 2019,Wed Nov 27 09:23:30 PST 2019,Sat Nov 30 09:23:30 PST 2019,,,,243,100% (8/8),100% (8/8),100% (8/8),"if your future husband cheated on you , how would you feel about that ?",would you enjoy it if your future husband cheated on you ?,2,,
67,3G5RUKN2EC3D5UWYSZ6PXTOL26S9NM,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851033;OriginalHitTemplateId:928390905;,14400,3L4D84MILZSCNTLP1F7Q6M1ERYQJHU,AKJ6IXN6XE7OQ,Submitted,Wed Nov 27 09:20:25 PST 2019,Wed Nov 27 09:20:43 PST 2019,Sat Nov 30 09:20:43 PST 2019,,,,18,0% (0/0),0% (0/0),0% (0/0),"if your future husband cheated on you , how would you feel about that ?",would you enjoy it if your future husband cheated on you ?,3,,
68,3G5RUKN2EC3D5UWYSZ6PXTOL26S9NM,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851033;OriginalHitTemplateId:928390905;,14400,3LKC68YZ3A38LU7BCRLVFLSN5GEWOR,A1SK0GV4SSOH1A,Submitted,Wed Nov 27 09:22:06 PST 2019,Wed Nov 27 09:22:15 PST 2019,Sat Nov 30 09:22:15 PST 2019,,,,9,100% (175/175),100% (175/175),100% (175/175),"if your future husband cheated on you , how would you feel about that ?",would you enjoy it if your future husband cheated on you ?,3,,
69,3ZVPAMTJWN3DZ2BYZCTGYUFI7GBRGI,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851033;OriginalHitTemplateId:928390905;,14400,323Q6SJS8IGWIRZTIPG5RO9MYR7HFN,A1E5SYFT1FA3J7,Submitted,Wed Nov 27 09:18:11 PST 2019,Wed Nov 27 09:18:33 PST 2019,Sat Nov 30 09:18:33 PST 2019,,,,22,100% (44/44),100% (44/44),100% (44/44),i enjoy lonely  nation and gold en .,"i love "" lon ely  nation "" and "" g old en "".",5 - Highly Similar,,
70,3ZVPAMTJWN3DZ2BYZCTGYUFI7GBRGI,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851033;OriginalHitTemplateId:928390905;,14400,34PGFRQONOBUKJGEWETQ7PB16M3WJ7,A2PQV1A2D4CG52,Submitted,Wed Nov 27 09:20:46 PST 2019,Wed Nov 27 09:20:59 PST 2019,Sat Nov 30 09:20:59 PST 2019,,,,13,100% (204/204),100% (204/204),100% (204/204),i enjoy lonely  nation and gold en .,"i love "" lon ely  nation "" and "" g old en "".",4,,
71,3ZVPAMTJWN3DZ2BYZCTGYUFI7GBRGI,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851033;OriginalHitTemplateId:928390905;,14400,3G5F9DBFOPXLEOLJI4L99AC8MLVVHP,A7FKSW0JXNHFC,Submitted,Wed Nov 27 09:18:14 PST 2019,Wed Nov 27 09:18:24 PST 2019,Sat Nov 30 09:18:24 PST 2019,,,,10,0% (0/0),0% (0/0),0% (0/0),i enjoy lonely  nation and gold en .,"i love "" lon ely  nation "" and "" g old en "".",3,,
72,3UXQ63NLAAM65N8AE646B7FMLBVBLW,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851033;OriginalHitTemplateId:928390905;,14400,308XBLVESI4JU41G9S63M2K762IBR1,A1540UBS9SMV3Q,Submitted,Wed Nov 27 09:24:08 PST 2019,Wed Nov 27 09:24:28 PST 2019,Sat Nov 30 09:24:28 PST 2019,,,,20,100% (61/61),100% (61/61),100% (61/61),"twenty years down the road , that is all you can be . so , start from the beginning .","you are twenty years old , you can start all over again .",2,,
73,3UXQ63NLAAM65N8AE646B7FMLBVBLW,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851033;OriginalHitTemplateId:928390905;,14400,3IKZ72A5B4GOSNL4LNBIW86IK3KNF6,AFQIHS5XX58NR,Submitted,Wed Nov 27 09:23:06 PST 2019,Wed Nov 27 09:23:10 PST 2019,Sat Nov 30 09:23:10 PST 2019,,,,4,100% (184/184),100% (184/184),100% (184/184),"twenty years down the road , that is all you can be . so , start from the beginning .","you are twenty years old , you can start all over again .",2,,
74,3UXQ63NLAAM65N8AE646B7FMLBVBLW,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851033;OriginalHitTemplateId:928390905;,14400,3QJOXOW4XJRQ4R08EBCC1BWI3CWEMG,A1E6XN5C8S0X7W,Submitted,Wed Nov 27 09:24:17 PST 2019,Wed Nov 27 09:26:06 PST 2019,Sat Nov 30 09:26:06 PST 2019,,,,109,100% (143/143),100% (143/143),100% (143/143),"twenty years down the road , that is all you can be . so , start from the beginning .","you are twenty years old , you can start all over again .",1 - Not Similar At All,,
75,39AYGO6AFFKQNBU0US3DDJXJC5K6N8,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851033;OriginalHitTemplateId:928390905;,14400,3LWJHTCVCCM9VKYW1F3Z021NPE3QFS,A3D6DQGF78M17W,Submitted,Wed Nov 27 09:18:50 PST 2019,Wed Nov 27 09:19:08 PST 2019,Sat Nov 30 09:19:08 PST 2019,,,,18,100% (17/17),100% (17/17),100% (17/17),they were all in the bottom n um last week .,they were all at the bottom of the list last week .,4,,
76,39AYGO6AFFKQNBU0US3DDJXJC5K6N8,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851033;OriginalHitTemplateId:928390905;,14400,3YWRV122CSZS8YVQAAHY0BHQ5VY8U0,A1NRZ7O1TEJB1V,Submitted,Wed Nov 27 09:20:12 PST 2019,Wed Nov 27 09:22:57 PST 2019,Sat Nov 30 09:22:57 PST 2019,,,,165,100% (152/152),100% (152/152),100% (152/152),they were all in the bottom n um last week .,they were all at the bottom of the list last week .,4,,
