,HITId,HITTypeId,Title,Description,Keywords,RequesterAnnotation,AssignmentDurationInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.text1,Input.text2,Answer.semantic-similarity.label,Approve,Reject
41,31ODACBENUFGD65PHXYXIIOGZ55SQ4,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,3VNL7UK1XFJMN0QOIJXU57CA9LCTFJ,A2KJ3ISJN1G14I,Submitted,Wed Nov 27 09:31:40 PST 2019,Wed Nov 27 09:31:46 PST 2019,Sat Nov 30 09:31:46 PST 2019,,,,6,0% (0/0),0% (0/0),0% (0/0),this song is my  jam ! !,i freak in dig this song !,4,,
42,3D0LPO3EABZAOG4I1QYIBZHH1PJOY6,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,3DHE4R9OCWBYH1S6AOJGM53WANZG2D,A2OP2ZANIM5ZV,Submitted,Wed Nov 27 09:31:25 PST 2019,Wed Nov 27 09:31:36 PST 2019,Sat Nov 30 09:31:36 PST 2019,,,,11,100% (185/185),100% (185/185),100% (185/185),your girlfriend should just accept that if she loves you,"if she lu v s u ,  ur g f should chill with her sh ade",1 - Not Similar At All,,
43,3D0LPO3EABZAOG4I1QYIBZHH1PJOY6,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,3PEIJLRY6TTVF3L3DI8RYYJGHKQWX3,A28V6LPUTG5WR1,Submitted,Wed Nov 27 09:31:59 PST 2019,Wed Nov 27 09:32:27 PST 2019,Sat Nov 30 09:32:27 PST 2019,,,,28,100% (21/21),100% (21/21),100% (21/21),your girlfriend should just accept that if she loves you,"if she lu v s u ,  ur g f should chill with her sh ade",2,,
44,3D0LPO3EABZAOG4I1QYIBZHH1PJOY6,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,3RGU30DZTA8YF7M0SCN3YR9A8KXMJE,AURAZWWGQBQKW,Submitted,Wed Nov 27 09:31:03 PST 2019,Wed Nov 27 09:31:21 PST 2019,Sat Nov 30 09:31:21 PST 2019,,,,18,100% (10/10),100% (10/10),100% (10/10),your girlfriend should just accept that if she loves you,"if she lu v s u ,  ur g f should chill with her sh ade",2,,
45,3P0I4CQYVY76ZB9IMPGUQ2W1QHJOW7,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,35LDD5557A4TQRSIAXNFZ69NN9YKMC,A1TIYKHCE0YHKR,Submitted,Wed Nov 27 09:32:36 PST 2019,Wed Nov 27 09:32:51 PST 2019,Sat Nov 30 09:32:51 PST 2019,,,,15,100% (58/58),100% (58/58),100% (58/58),the chase is over once they are interested .,once they know they have u the chase is done and it s not fun,3,,
46,3P0I4CQYVY76ZB9IMPGUQ2W1QHJOW7,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,3CPLWGV3MOZFRDURI1BQMCK7H5X9N8,A38WFH69NQ5WJG,Submitted,Wed Nov 27 09:33:37 PST 2019,Wed Nov 27 09:34:43 PST 2019,Sat Nov 30 09:34:43 PST 2019,,,,66,100% (1/1),100% (1/1),100% (1/1),the chase is over once they are interested .,once they know they have u the chase is done and it s not fun,3,,
47,3P0I4CQYVY76ZB9IMPGUQ2W1QHJOW7,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,3KGTPGBS6XLHMJT1UT8XQK4NJVEU2R,A16PI1RHYZCUJU,Submitted,Wed Nov 27 09:31:58 PST 2019,Wed Nov 27 09:32:09 PST 2019,Sat Nov 30 09:32:09 PST 2019,,,,11,100% (19/19),100% (19/19),100% (19/19),the chase is over once they are interested .,once they know they have u the chase is done and it s not fun,5 - Highly Similar,,
48,3XABXM4AJ15YUMQG3ZSS1ROFNBY8QK,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,3C5W7UE9CFQZARRP9G24P0HPJIDXME,A1P622HXQAJ990,Submitted,Wed Nov 27 09:32:49 PST 2019,Wed Nov 27 09:33:01 PST 2019,Sat Nov 30 09:33:01 PST 2019,,,,12,100% (1/1),100% (1/1),100% (1/1),others like to do as society says but i think we should re bel and love thick girls !,"others like to follow the her d , but i like myself thick girls",4,,
49,3XABXM4AJ15YUMQG3ZSS1ROFNBY8QK,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,3I02618YA06DEQU7WRJ9MXCGU58PUB,A28U1GCCY9R6O4,Submitted,Wed Nov 27 09:34:09 PST 2019,Wed Nov 27 09:34:20 PST 2019,Sat Nov 30 09:34:20 PST 2019,,,,11,100% (78/78),100% (78/78),100% (78/78),others like to do as society says but i think we should re bel and love thick girls !,"others like to follow the her d , but i like myself thick girls",5 - Highly Similar,,
50,3XABXM4AJ15YUMQG3ZSS1ROFNBY8QK,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,3RXCAC0YIRP93GUVQ5SHWWGZWNSG8H,A168NGIUW93RV5,Submitted,Wed Nov 27 09:32:45 PST 2019,Wed Nov 27 09:33:04 PST 2019,Sat Nov 30 09:33:04 PST 2019,,,,19,100% (129/129),100% (129/129),100% (129/129),others like to do as society says but i think we should re bel and love thick girls !,"others like to follow the her d , but i like myself thick girls",4,,
51,3ABAOCJ4R84DFBSKX02B69PA7GNQMQ,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,34PGFRQONOBUKJGEWETQ7PB16MBWJF,A1NRZ7O1TEJB1V,Submitted,Wed Nov 27 09:31:51 PST 2019,Wed Nov 27 09:34:37 PST 2019,Sat Nov 30 09:34:37 PST 2019,,,,166,100% (169/169),100% (169/169),100% (169/169),i have no idea where to begin ! ! !,where should i even start here .,4,,
52,3ABAOCJ4R84DFBSKX02B69PA7GNQMQ,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,3FE7TXL1LINPUQMKDKOSGJ7YGA82QU,A168NGIUW93RV5,Submitted,Wed Nov 27 09:31:04 PST 2019,Wed Nov 27 09:31:17 PST 2019,Sat Nov 30 09:31:17 PST 2019,,,,13,100% (129/129),100% (129/129),100% (129/129),i have no idea where to begin ! ! !,where should i even start here .,3,,
53,3ABAOCJ4R84DFBSKX02B69PA7GNQMQ,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,3TPZPLC3M0CTFWHOH7N8ZOMGHSMP31,A702ADPGVW46V,Submitted,Wed Nov 27 09:30:59 PST 2019,Wed Nov 27 09:31:06 PST 2019,Sat Nov 30 09:31:06 PST 2019,,,,7,100% (22/22),100% (22/22),100% (22/22),i have no idea where to begin ! ! !,where should i even start here .,2,,
54,37Y5RYYI0P50M3613BTPCQK9W8SSX1,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,3MYYFCXHJ378KF7TE224FK0UU1Z4G1,A21IZYCFI4AUYU,Submitted,Wed Nov 27 09:36:04 PST 2019,Wed Nov 27 09:40:41 PST 2019,Sat Nov 30 09:40:41 PST 2019,,,,277,100% (98/98),100% (98/98),100% (98/98),well if you w anna meet some hot mama c it as i would go to the library or maybe w almart .,if you want to meet a women try the library or w almart,3,,
55,37Y5RYYI0P50M3613BTPCQK9W8SSX1,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,3PQ8K71NHXKMCDA713KLW1BROGGAA4,A1U9XC376J6ZQ2,Submitted,Wed Nov 27 09:33:48 PST 2019,Wed Nov 27 09:33:56 PST 2019,Sat Nov 30 09:33:56 PST 2019,,,,8,100% (7/7),100% (7/7),100% (7/7),well if you w anna meet some hot mama c it as i would go to the library or maybe w almart .,if you want to meet a women try the library or w almart,5 - Highly Similar,,
56,37Y5RYYI0P50M3613BTPCQK9W8SSX1,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,3VP0C6EFSGWMRC7T8TTEPN45MED6MS,A2LKB11B1PALLY,Submitted,Wed Nov 27 09:30:44 PST 2019,Wed Nov 27 09:31:02 PST 2019,Sat Nov 30 09:31:02 PST 2019,,,,18,100% (4/4),100% (4/4),100% (4/4),well if you w anna meet some hot mama c it as i would go to the library or maybe w almart .,if you want to meet a women try the library or w almart,3,,
57,362E9TQF2HQ0638F9PZ7K2ERKKUGI5,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,3A1COHJ8NJVN3CP6ABAZHWS0BN5H8H,A3BCGN11HDM8QR,Submitted,Wed Nov 27 09:32:05 PST 2019,Wed Nov 27 09:32:10 PST 2019,Sat Nov 30 09:32:10 PST 2019,,,,5,100% (378/378),100% (378/378),100% (378/378),y ur never happy with what you ve got,u need to stop want ing more,3,,
58,362E9TQF2HQ0638F9PZ7K2ERKKUGI5,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,3R9WASFE2ZGI9CZNOBMCRVDRUHZFZM,A1MWYS9YMR5MGQ,Submitted,Wed Nov 27 09:32:38 PST 2019,Wed Nov 27 09:33:11 PST 2019,Sat Nov 30 09:33:11 PST 2019,,,,33,100% (2/2),100% (2/2),100% (2/2),y ur never happy with what you ve got,u need to stop want ing more,2,,
59,362E9TQF2HQ0638F9PZ7K2ERKKUGI5,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,3X87C8JFV6BIZP3I7Z3Y71K2E47QSL,A1SK0GV4SSOH1A,Submitted,Wed Nov 27 09:31:15 PST 2019,Wed Nov 27 09:31:20 PST 2019,Sat Nov 30 09:31:20 PST 2019,,,,5,100% (206/206),100% (206/206),100% (206/206),y ur never happy with what you ve got,u need to stop want ing more,1 - Not Similar At All,,
60,3HEM8MA6H9CJ0EPXPGU3NDJ5CLYQPM,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,3483FV8BEEJWK830YBAUAEQ7G9X622,A2B6IFOZY2D4A4,Submitted,Wed Nov 27 09:31:39 PST 2019,Wed Nov 27 09:31:45 PST 2019,Sat Nov 30 09:31:45 PST 2019,,,,6,100% (403/403),100% (403/403),100% (403/403),because for her  taking it out when times are tough and it ' s difficult,she should get cred it for not giving up even when she is mad .,2,,
61,3HEM8MA6H9CJ0EPXPGU3NDJ5CLYQPM,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,3E13VNJ1NNV5O7G5H8J52Y67XUF1IB,A1TIYKHCE0YHKR,Submitted,Wed Nov 27 09:33:23 PST 2019,Wed Nov 27 09:33:47 PST 2019,Sat Nov 30 09:33:47 PST 2019,,,,24,100% (58/58),100% (58/58),100% (58/58),because for her  taking it out when times are tough and it ' s difficult,she should get cred it for not giving up even when she is mad .,2,,
62,3HEM8MA6H9CJ0EPXPGU3NDJ5CLYQPM,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,3MRNMEIQW561634NI40DVGZ83VALDX,A13XLIF77WB05P,Submitted,Wed Nov 27 09:31:31 PST 2019,Wed Nov 27 09:31:43 PST 2019,Sat Nov 30 09:31:43 PST 2019,,,,12,100% (3/3),100% (3/3),100% (3/3),because for her  taking it out when times are tough and it ' s difficult,she should get cred it for not giving up even when she is mad .,1 - Not Similar At All,,
63,3FO95NVK5C0GP7KPUCNXN8YLVR7SR5,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,3R2PKQ87NW82KW2UAU23MQUAV5BIM1,A2JUO3H5VTEEM1,Submitted,Wed Nov 27 09:35:41 PST 2019,Wed Nov 27 09:39:02 PST 2019,Sat Nov 30 09:39:02 PST 2019,,,,201,100% (388/388),100% (388/388),100% (388/388),and last but not least - -- does he always just happen to be staring . . . ?,"he ' s always popp in his  eys , w hy ?",1 - Not Similar At All,,
64,3FO95NVK5C0GP7KPUCNXN8YLVR7SR5,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,3U088ZLJVKTNIDFSA6JKPKW57D5W08,A2PQV1A2D4CG52,Submitted,Wed Nov 27 09:31:38 PST 2019,Wed Nov 27 09:32:06 PST 2019,Sat Nov 30 09:32:06 PST 2019,,,,28,100% (232/232),100% (232/232),100% (232/232),and last but not least - -- does he always just happen to be staring . . . ?,"he ' s always popp in his  eys , w hy ?",3,,
65,3FO95NVK5C0GP7KPUCNXN8YLVR7SR5,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,3W8CV64QJ2ZNHH8GF3GDHSNBVTP9H0,A3BCGN11HDM8QR,Submitted,Wed Nov 27 09:34:45 PST 2019,Wed Nov 27 09:34:50 PST 2019,Sat Nov 30 09:34:50 PST 2019,,,,5,100% (378/378),100% (378/378),100% (378/378),and last but not least - -- does he always just happen to be staring . . . ?,"he ' s always popp in his  eys , w hy ?",3,,
66,3L7SUC0TTUUPRINLG28WR3YSUCPM0O,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,32AT8R96GL9ARIAZO8N3H2HRHPDUSU,A14KIIR8FGYCHO,Submitted,Wed Nov 27 09:31:13 PST 2019,Wed Nov 27 09:33:56 PST 2019,Sat Nov 30 09:33:56 PST 2019,,,,163,100% (41/41),100% (41/41),100% (41/41),they are good en u f to tour !,there going on tour so i guess there that good at least,5 - Highly Similar,,
67,3L7SUC0TTUUPRINLG28WR3YSUCPM0O,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,3G0WWMR1UVKLJCBDZ3MC87AWR5ZNQ6,A2PQV1A2D4CG52,Submitted,Wed Nov 27 09:31:23 PST 2019,Wed Nov 27 09:31:43 PST 2019,Sat Nov 30 09:31:43 PST 2019,,,,20,100% (232/232),100% (232/232),100% (232/232),they are good en u f to tour !,there going on tour so i guess there that good at least,3,,
68,3L7SUC0TTUUPRINLG28WR3YSUCPM0O,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,3ZQIG0FLQEG3BEG8D379ADMV19HWVZ,A2TR3ESZK9NUAM,Submitted,Wed Nov 27 09:30:51 PST 2019,Wed Nov 27 09:31:12 PST 2019,Sat Nov 30 09:31:12 PST 2019,,,,21,0% (0/0),0% (0/0),0% (0/0),they are good en u f to tour !,there going on tour so i guess there that good at least,3,,
69,3NSM4HLQNRU40QQCPT9SNI9FHHKQQD,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,3JPSL1DZ5SZTWW4WA7PQI7VRNNENA0,A2A1E85FL1JAB9,Submitted,Wed Nov 27 09:32:38 PST 2019,Wed Nov 27 09:32:44 PST 2019,Sat Nov 30 09:32:44 PST 2019,,,,6,100% (132/132),100% (132/132),100% (132/132),"but he is just too cute , plus he ' s old , i ' ve just always liked old bald men .","i like that he ' s cute , old and not hi rs ut e .",1 - Not Similar At All,,
70,3NSM4HLQNRU40QQCPT9SNI9FHHKQQD,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,3QXNC7EIPIVC6H2KHV9SB0OU9CN90Y,A2SN4E7PX1NCLY,Submitted,Wed Nov 27 09:34:37 PST 2019,Wed Nov 27 09:35:01 PST 2019,Sat Nov 30 09:35:01 PST 2019,,,,24,100% (24/24),100% (24/24),100% (24/24),"but he is just too cute , plus he ' s old , i ' ve just always liked old bald men .","i like that he ' s cute , old and not hi rs ut e .",1 - Not Similar At All,,
71,3NSM4HLQNRU40QQCPT9SNI9FHHKQQD,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,3YWRV122CSZS8YVQAAHY0BHQ5V88UA,A2G44A4ZPWRPXU,Submitted,Wed Nov 27 09:33:35 PST 2019,Wed Nov 27 10:05:57 PST 2019,Sat Nov 30 10:05:57 PST 2019,,,,1942,100% (71/71),100% (71/71),100% (71/71),"but he is just too cute , plus he ' s old , i ' ve just always liked old bald men .","i like that he ' s cute , old and not hi rs ut e .",1 - Not Similar At All,,
72,36GJS3V78VQW1ESLR7K7W3TRXZJGJH,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,3MX2NQ3YC9U12K6JHHLI8Y63XNN5XW,A2LKB11B1PALLY,Submitted,Wed Nov 27 09:32:01 PST 2019,Wed Nov 27 09:32:12 PST 2019,Sat Nov 30 09:32:12 PST 2019,,,,11,100% (4/4),100% (4/4),100% (4/4),all girls think different  bout things i can see that,i am  able to tell that all of you girls think differently .,1 - Not Similar At All,,
73,36GJS3V78VQW1ESLR7K7W3TRXZJGJH,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,3PWWM24LHSYJOMMORQ7SUSMYM4P28M,AH7I3K3OJKA5L,Submitted,Wed Nov 27 09:35:09 PST 2019,Wed Nov 27 09:35:17 PST 2019,Sat Nov 30 09:35:17 PST 2019,,,,8,100% (1/1),100% (1/1),100% (1/1),all girls think different  bout things i can see that,i am  able to tell that all of you girls think differently .,5 - Highly Similar,,
74,36GJS3V78VQW1ESLR7K7W3TRXZJGJH,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,3ZDAD0O1T1D3NMH9ID3GBECHDQ9TXB,A21IZYCFI4AUYU,Submitted,Wed Nov 27 09:33:18 PST 2019,Wed Nov 27 09:39:44 PST 2019,Sat Nov 30 09:39:44 PST 2019,,,,386,100% (98/98),100% (98/98),100% (98/98),all girls think different  bout things i can see that,i am  able to tell that all of you girls think differently .,2,,
75,3MDWE879UH2B4L71P91G6YORLHFB90,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,33LKR6A5KEKVXLWGBKI9G58G8BVT1K,A2BA1R9MAHHWJH,Submitted,Wed Nov 27 09:34:13 PST 2019,Wed Nov 27 09:34:42 PST 2019,Sat Nov 30 09:34:42 PST 2019,,,,29,100% (161/161),100% (161/161),100% (161/161),i ' ll pick one of my favorite country ones . . .,i ' ma pick n um of my country fav es,2,,
76,3MDWE879UH2B4L71P91G6YORLHFB90,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,3KYQYYSHYV79CO7KVWG5NX32Y0HDO8,A14KIIR8FGYCHO,Submitted,Wed Nov 27 09:33:51 PST 2019,Wed Nov 27 09:36:29 PST 2019,Sat Nov 30 09:36:29 PST 2019,,,,158,100% (41/41),100% (41/41),100% (41/41),i ' ll pick one of my favorite country ones . . .,i ' ma pick n um of my country fav es,5 - Highly Similar,,
